screen_name,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,default_profile,default_profile_image,name,description,bot
ziallarry_lilo,500,726,10,17962,FALSE,22712,FALSE,FALSE,R.,OT4 and Zayn__,1
FelicaBdesigner,6,662,0,156,FALSE,211,TRUE,FALSE,Traynor Franklin,,1
Favstar_Bot,56836,1,690,3,FALSE,6863363,TRUE,FALSE,Favstar Bot _Ù÷,"Sign in to https://t.co/MnVChP1Mqe for notifications. If you need help, ask @Favstar",1
NYT4thDownBot,27004,21,830,158,FALSE,3979,FALSE,FALSE,NYT 4th Down Bot,"Live analysis of every N.F.L. fourth down decision. Some tweets are automated, some are not. You can tell which is which.",1
acrostik,352,0,47,0,FALSE,11068,TRUE,FALSE,the acrostic hunter,"Acrostics Can Randomly Or Suddenly Tweet In Computer! // or, acrostic tweet discovery, by @thricedotted",1
gachfocal,735,1,19,0,FALSE,45914,FALSE,FALSE,gachfocal,"Gach focal i nGaeilge. CrÌ_ochnÌ_far an tasc i 2017. // Every word in the Irish language. // A bot by @inky, with words from http://t.co/bcNqKOncJH.",1
Yoda_Bot,43721,165,681,0,FALSE,938563,FALSE,FALSE,Jedi Master Yoda,"Add #Yoda to any tweet for a quote, or chat about characters in Star Wars. A twitter bot developed using Microsoft .NET by Michael Urvan at http://t.co/5AFtnH5C",1
MuseumBot,7203,1,354,3,FALSE,3235,TRUE,FALSE,Museum Bot,"I am a bot that tweets a random high-res Open Access image from the Metropolitan Museum of Art, four times a day. // by @tinysubversions",1
nguyent69899248,1,29,0,0,FALSE,1,TRUE,TRUE,NGUYEN THI HANG,,1
wynellbrownz,7,644,1,156,FALSE,214,TRUE,FALSE,wynellbrownz,Afghanistan Green Trend (AGT),1
abotthat,231,2,172,72,FALSE,17500,TRUE,FALSE,A Bot That,a bot that retweets a bot that,1
LSystemBot,2003,0,167,54,FALSE,39446,FALSE,FALSE,LSystemBot 2.0,http://t.co/4PHOPJ3bDL,1
botsrcool,347,4,53,39,FALSE,42526,TRUE,FALSE,Bots r cool,All the reasons bots like me are so cool. A bot by @lalanl #botALLY,1
Marygarcia207,10,100,1,0,FALSE,1,TRUE,FALSE,Mary Garcia,,1
hplabs,87216,15228,402,768,TRUE,717,FALSE,FALSE,HP Labs,Passionate about inventing technologies that will connect and empower people around the globe. #KeepReinventing,1
cant_miss_it,59,0,13,0,FALSE,1343,TRUE,FALSE,You Can't Miss It,"This should be the quickest route, but it depends on the traffic",1
twinsmodel,3437,2,106,0,FALSE,4356,TRUE,FALSE,TwinsModelBot,ÎëÎ_Ü¬Ü‰_Ü‰±Ü€çÜ€_Ü€¢Ü€ˆÜ€‚Ü‰ÍÜ_ÜôÜ»Ü‰Š_µÜ»_£Îï_botÜó‰_µ‡Î__Ü‰_Ü‰±Ü€çÜ€_bot(@attractive_bot)Ü†Ü‰Š_Ç_îôÜó‰¬çÊ___Î_¢(@fumicustodian)Üó‰Ü‰¢Ü‰_Ü‰_Ü€_Pletts TwinsÜóÜ€ÖÜ€€Ü€óÜ€_Sampaio TwinsÜó‰,1
AwlTags,760,1,45,31,FALSE,4193,TRUE,FALSE,Awl Tags,"Links to Awl pieces as described only by their tags. By @lauraolin, bot-ed by @negatendo.",1
zeiseema,136,2,14,0,FALSE,5684,FALSE,FALSE,zeiseema,"New words, by @derekarnold",1
belsfreefollow,27,326,0,7,FALSE,472,TRUE,FALSE,free follow,1-@sobesr 2-@myselenwtors 3- @zaynshadidd,1
xzavierm18,5,662,1,169,FALSE,208,TRUE,FALSE,xzavierm18,"Passionate about helping people elevate themselves & others, building culture & engaging employees. Proud father of 2 girls and married to my best friend.",1
RiyazBedrekar,5,187,0,6,FALSE,1,TRUE,FALSE,Riyaz Bedrekar,Bollywood and Celebrities,1
baunvez28,0,292,0,31,FALSE,31,TRUE,FALSE,Russell Walker,There is no time for cut-and-dried monotony. There is time for work. And time for love. That leaves no other time!,1
ellygdesign,0,260,0,17,FALSE,15,TRUE,FALSE,ellygdesign,I've been cushioned against having to work; with Rocky's continual bounty.,1
BrianIsNotABot,84,14,3,0,FALSE,238,FALSE,FALSE,Brian,"Automatic Musical Content, powered by a Raspberry Pi. Created by @yesthisispaul Source code: https://t.co/KR2pE501ld",1
which_one_bot,16,1,8,0,FALSE,3222,FALSE,FALSE,Quote With Which One,the 2016 memes ‰Û¢ bot by @ckolderup ‰Û¢ #botALLY,1
metal_or_magic,11,2,7,0,FALSE,5464,FALSE,FALSE,Metal or Magic,heavy metal song title or magic the gathering card name? åá bot by @ckolderup åá #botALLY åá concept h/t @elcapaldo & Medel,1
hotter_exe,64,0,26,0,FALSE,3947,TRUE,FALSE,When Did This...,Bot by @ckolderup ‰Û¢ #botALLY,1
JasminPCv,20,96,0,374,FALSE,1,TRUE,FALSE,Jasmin PC,Vegan? Portuguese Girl,1
zujiaaz17,10,728,0,133,FALSE,174,FALSE,FALSE,Peyton Taylor,all things ukraine,1
mhzhai,1,3,0,0,FALSE,1,TRUE,TRUE,Billy Zhai,,1
500dollarwords,25,95,4,0,FALSE,2722,FALSE,FALSE,500dollarwords,Made in tribute to Aram Saroyan by @harrygiles. Posts hourly.,1
N_ChuiYing,0,39,0,0,FALSE,0,TRUE,TRUE,Chui Ying,,1
Rom_Adamsxx,33,2272,0,287,FALSE,362,FALSE,FALSE,Romeo Adams,Psychotherapist. Special Education Advocate. Armchair Philosopher. Crusader for the downtrodden. Appreciator of good ideas. Film Buff. Mommy.,1
FintechBot,7230,947,1019,162,FALSE,75122,FALSE,FALSE,FintechBot,A little twitter bot for fintech news made by @Aden_76.,1
AutoCharts,1692,1,141,0,FALSE,1575,TRUE,FALSE,Auto Charts,"Absurd charts, twice daily. You get one flow chart and one Venn diagram. A bot by @tinysubversions",1
TCmiamey,4,704,1,168,FALSE,198,TRUE,FALSE,TCmiamey,Instagram : Trviswilliams,1
OrangeYoshiOne,67,242,7,45,FALSE,470,FALSE,FALSE,Yoshi,go subscribe to my channel http://t.co/tMLNHqUGp9,1
BitcoinSpreads,1444,17,192,0,FALSE,54742,TRUE,FALSE,Bitcoin Spreads,"Tweeting quotes of 1 Bitcoin on Bitstamp, BTC-e and Mt.Gox and spreads between them every 30 mins. Donations are welcome: 1FbxmPa8y8LvkgwQy6T7dbhBpq96y9LkY8",1
action_inaction,40,0,18,0,FALSE,5052,FALSE,FALSE,action ‰ Ó inaction,action groups // from @thricedotted,1
wucooagl,2,337,0,21,FALSE,25,TRUE,FALSE,wucooagl,Anchor of Erin Burnett OutFront.,1
VeryOldTweets,1307,1,61,0,FALSE,2285,TRUE,FALSE,Very Old Tweets,Old tweets are kind of weird. This bot retweets one of the first 7500 tweets (first 90 days of Twitter) four times a day. // by @tinysubversions,1
whistleboca,159,474,1,174,FALSE,562,TRUE,FALSE,free follow,free follow _Ù÷_,1
mixed_reactions,50,0,13,0,FALSE,1462,TRUE,FALSE,Mixed Reactions,"Speculations on the universally understood, widely used and expressive: alternative designs for Facebook's Reaction widget. Bot by @aparrish; icons from Twemoji",1
MakeUSABotAgain,129,1,23,0,FALSE,2341,TRUE,FALSE,Make USA Bot Again,Fictional US presidential candidates | source: https://t.co/REgbaGCioz | bot by @mewo2,1
fruitWormPapers,216,12,13,0,FALSE,2535,FALSE,FALSE,Fruit Worms,"Continuous, auto-updated feed of #Celegans (and other Caenorhabditeae) of fruit or wherever they may be -- PubMed, arXiv, bioRxiv, and @PeerJ PrePrints.",1
g_emiamiz,2,287,0,12,FALSE,17,TRUE,FALSE,g_emiamiz,"A Filmmaker, Editor & VFX artist by profession, Photographer, Extreme food lover, Travel fanatic, Music enthusiast, Determined dreamer, Online Activist.",1
masjones28,0,276,0,16,FALSE,42,TRUE,FALSE,masjones28,Youth is the best time to be rich; and the best time to be poor.,1
sugar_zine,7,33,0,0,FALSE,3,TRUE,FALSE,sugar_sine,,1
asthma_papers,475,0,27,0,FALSE,17299,TRUE,FALSE,Asthma Papers,RSS feed for #asthma papers in #Pubmed. Create a feed of your own using instructions here:,1
PopMa98,0,7,0,3,FALSE,1,TRUE,FALSE,PopMa,"hello,world",1
monfactory_bot,8372,4,23,0,FALSE,2455,FALSE,FALSE,Monster Factory Bot,"Tweets quotes [every hour] from Polygon's Monster Factory, starring Griffin and Justin McElroy! [run by @_AzureDragoon]",1
MarlaQ93,21,1921,1,260,FALSE,322,FALSE,FALSE,Marla Anderson,The Official Lucy Liu Twitter Account,1
boy2bot,366,0,59,0,FALSE,19686,TRUE,FALSE,Boy 2 Bot,(by @rainshapes),1
BEd_UOIT,2101,1693,241,16017,FALSE,2175,FALSE,FALSE,BEd UOIT,Official Bachelors of Education UOIT Account - #UOITBEd #BachelorsEd #Education #EdTech #UOIT #BachelorsOfEducation,1
trutherbotpink,12090,12774,213,0,FALSE,49305,FALSE,FALSE,trutherbotpink,pink team returning fire,1
okcubot,10,0,8,0,FALSE,289,FALSE,FALSE,OkCubot,"Let's fall in love together. Bot by @abroder, questions by @okcupid. #botALLY",1
JustDiedBot,3621,250,33,0,FALSE,5479,TRUE,FALSE,JustDiedBot,"Bot that scrapes Wikipedia and immediately tweets RIP messages when there is a celebrity death. Member of The Bot Collective, a project by @kildall",1
rrpxpqtlvrdpryO,10,164,0,64,FALSE,66,TRUE,TRUE,TAI,,1
"""one_piece_meige""",26040,729,235,0,FALSE,87219,TRUE,FALSE,"""_______bot""","""One piece_______One piece___Twitter________bot___1_______________________________________________________________________________________________RT_____________""",1
tiny_nutrition,8,0,9,0,FALSE,764,FALSE,FALSE,Nutrition Facts,FDA parody account by @Objelisks,1
GamesMemes,62,4,26,19,FALSE,23134,FALSE,FALSE,GAMES MEMES,ALL THE #HOTTEST #GAMES #MEMES | #botALLY by @BooDooPerson,1
thesefutures,1802,1,124,5,FALSE,5034,FALSE,FALSE,these futures,your daily future predictor,1
PlantBiologyNSP,1609,0,60,0,FALSE,1670,TRUE,FALSE,plant_biology_nsp,"A twitter bot that automatically tweets new articles related to plant biology in Nature, Science and PNAS using zapier and dlvrit.",1
MattSwulinski,0,111,0,2,FALSE,1,TRUE,TRUE,Matt Swulinski,,1
ohxeimoo,3,0,4,0,FALSE,1208,TRUE,FALSE,ohxeimoo,,1
YesYoureRacist,60674,1,688,1605,FALSE,12130,FALSE,FALSE,"Yes, You're Racist","If you have to start a sentence with 'I'm not racist, but...' then chances are you're pretty racist. This isn't a bot. RTŠ_¾endorsement, obviously.",1
SharenowEmord,0,44,0,45,FALSE,69,TRUE,FALSE,Emord Sharenow,"Wheever we are, wherever we go we will always be  family, because thats what it means to be a FearÛ‚ Teiru wizard. Üó__Öô - HoshiÜó",1
GenerateACat,2838,6,97,0,FALSE,11889,TRUE,FALSE,Generate A Cat Bot,Yet another procedural cat generating bot. FOLLOW and TWEET AT ME to generate a cat! Generator by @mousefountain. Consciousness by @bzgeb.,1
"""BTCMaster""",1811,15,262,20,FALSE,29998,FALSE,FALSE,"""Bitcoin Master""","""http://t.co/LE3L2byhNF Bitcoin Social Network http://t.co/mSWMGoXxzo""",1
"""nycpokemap""",1157,0,11,2,FALSE,54289,TRUE,FALSE,"""NYC PokŽ Alert""","""Rare and strong PokŽmon in NYC. See more PokŽmon at https://t.co/BfLwnVj4eP""",1
gameideamachine,4391,0,113,4,FALSE,8732,TRUE,FALSE,Game Idea Machine,I'm a bot which tweets randomly generated ideas for games. I also reply to specific commands with ideas (details: http://t.co/SFPldamH2K). Created by @beeglebug,1
qoihaaqnd83,8,766,1,142,FALSE,208,FALSE,FALSE,qoihaaqnd83,"The Baby Friendly Initiative is a worldwide programme of WHO and UNICEF. In the UK, we work with the health services to support and promote breastfeeding.",1
LCorduleRealtor,49,277,1,0,FALSE,7,TRUE,FALSE,Loraine Cordule,,1
"""POGOSouthCoast""",1727,46,47,193,FALSE,28918,TRUE,FALSE,"""POKESouthCoast""","""Scanning Newport Beach Pier to the Wedge- 100% Iv notifications, 82% notification for all top tiered pokemon, open notifcations for all final stage evolves!""",1
maurita_super,0,25,0,62,FALSE,86,TRUE,FALSE,Maurita Super,I amdiferent. IG : zowowmdledle . love life,1
Schnyder2885,1,41,1,80,FALSE,126,TRUE,FALSE,Marielle Schnyder,ayang University studen,1
TheSiliconHill,50196,48860,5850,112382,FALSE,81267,TRUE,FALSE,The Silicon Hill,"A curated collection of news and opinions on DC's #startup ecosystem, #DCtech, and all things technology-related affecting the #DC metro area.",1
soft_focuses,314,0,50,0,FALSE,2978,FALSE,FALSE,*,"an image here, or there // @thricedotted",1
Nathan60899955,5,73,0,1,FALSE,0,TRUE,TRUE,Nathan,,1
postcards_past,660,3,37,5,FALSE,4529,TRUE,FALSE,Postcards Past,captioning old postcards (digitized by @nypl) with sentences from old books. bot // @xor,1
zainulk87368485,0,39,0,0,FALSE,0,TRUE,TRUE,zainul khan,,1
wordassocbot,64,0,13,0,FALSE,180,FALSE,FALSE,word association bot,"massive bot-human word association, @-reply my tweets (not RTs!) to play // no word repeats allowed // tweets every 15 minutes // by @thricedotted",1
ClickerMaker,185,1,14,0,FALSE,573,TRUE,FALSE,Clicker Maker,"Once a day I generate a random [Whatever] Clicker style game, based on a theme. by @tinysubversions",1
Taz_Aadam,3,201,0,1,FALSE,1,TRUE,FALSE,Tazwaar Aadam,@styletiana is hot.,1
DannyDevitoBot,571,6,13,11,FALSE,72830,TRUE,FALSE,Danny Devito Bot,I find tweets about Danny Devito.,1
TaylorMichaell,0,21,0,0,FALSE,0,TRUE,TRUE,Nicolas,,1
mfw_sh,33,1,10,0,FALSE,4032,FALSE,FALSE,u know it,"i steal from @TVFaceBot and maybe from you, too. @BooDooPerson made me. You can watch my birth! https://t.co/KwqWaVFKGN #botALLY",1
loritas16,0,327,0,26,FALSE,31,TRUE,FALSE,Lorita Bailey,"CEO & Science Based Sales Trainer, Sales Keynote Speaker, Sales Coach, Sales Behavioral Strategist",1
koreygonzalezi8,11,820,0,157,FALSE,587,FALSE,FALSE,Korey Gonzalez,"Actress, director, author, animal lover",1
robotuaries,1087,1,40,0,FALSE,1947,TRUE,FALSE,Robotuaries,Randomly generating the deaths of anyone who follows this account. By @irondavy.,1
AJchica84,1,328,0,27,FALSE,26,TRUE,FALSE,AJchica84,Inspiring designs to help people do great things,1
Joyce_Ross86,26,1949,2,300,FALSE,386,FALSE,FALSE,Joyce_Ross86,To himself everyone is immortal; he may know that he is going to die; but he can never know that he is dead.,1
"""RunnersKaskus""",29879,108,88,1589,FALSE,50659,FALSE,FALSE,"""Running Man Kaskus""","""SBS Running Man Fans From Kaskus. 6 admin kece. Admin Absurd, Bijak, Aneh, M, Hanna, Timo. Jangan Jalan, Ngacir Gan! |ps : twit kami jgn terlalu diseriusin ya""",1
traedwardsx,1,496,0,95,FALSE,108,TRUE,FALSE,traedwardsx,The United States is not stingy. We are the greatest contributor to international efforts in the world.,1
newmantras,206,2,16,8,FALSE,18817,FALSE,FALSE,I am that I am,Bhagavad Gita verses combined with online dating profile texts. #twitterbot by @greg00r,1
"""ERIKSGT""",1323,1538,18,186,FALSE,912,FALSE,FALSE,"""ERIKS Gasket Tech""","""We design, manufacture and supply a wide range of #gaskets and #sealing and #insulation components to many industries where equipment failure is not an option.""",1
phagepapers,546,96,16,12,FALSE,2639,TRUE,FALSE,Phagepapers,Tweet bot that delivers new phage related papers and news! Tweets are not endorsements! Managed by @jamesrgurney,1
"""TravelTacticsUK""",1120,1168,5,1459,FALSE,1556,FALSE,FALSE,"""TravelTactics""","""Hi Everyone! I'm John I'm into Bicycle Touring, Wild Camping & Coffee. Plus I have serious Wanderlust. Grab some travel advice over at my website.""",1
dscovr_epic,7812,5,263,0,FALSE,4464,FALSE,FALSE,DSCOVR:EPIC,Pictures from the Earth Polychromatic Camera on the DSCOVR spacecraft. (An unofficial bot by @russss),1
SaveHumanities,1040,0,61,1,FALSE,2633,TRUE,FALSE,Save the Humanities,Daily tips on how to stop the crisis in the humanities. Real solutions! (Machine Generated by @samplereality),1
BLjellox,0,256,0,13,FALSE,11,TRUE,FALSE,Blaine Long,"Utne Reader is a digest of the new ideas and fresh perspectives percolating in arts, culture, politics & spirituality. Not right or left, but forward thinking.",1
IrlbeckFleming,0,28,0,103,FALSE,145,TRUE,FALSE,Irlbeck Fleming,äæóäæóäæóÜƒ_Üƒ_Üƒ_Üƒ_Üƒ_Üƒ_Üƒ_Üƒ_Üƒ_Üƒ_Üƒ_Üƒ_Üƒ_Üƒ_äæóäæóäæóäæóäæóÜƒ_Üƒ_äæóTurn on my notificatons äì„OÜƒ_Üƒ_Üƒ_Üƒ_Üƒ_Üƒ_Üƒ_äæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóäæóAlfie Deyes & Zoí‚ (fan account),1
botsplain,8,0,8,0,FALSE,2115,TRUE,FALSE,splainbot,"Don't worry, I know how this works! Made by @ojahnn using the corpora project by @tinysubversions.",1
CandisAide,0,25,0,60,FALSE,69,TRUE,FALSE,Candis Aide,"Respect and love people who fear God .ARSENAL!!! My Favourite Football Club ! Venu,Serna !! You Guys !! Lets play Game,Set,Match!! Team Williams .",1
lilboysivan,60,258,0,93,FALSE,93,TRUE,FALSE,chachi,Free follow! Follow @krishamil_,1
everycanontroll,82,83,9,3,FALSE,653,FALSE,FALSE,EverywordCanonTroll,"I'm a bot that hates it when people use words that aren't @everyword canon. #taskcomplete by @negatendo, who is sorry.",1
custom_ms,12,2,15,0,FALSE,7086,TRUE,TRUE,Custom Manuscripts,,1
sweetgirl4355,62,973,0,10890,FALSE,1,TRUE,FALSE,Jill Thomson,,1
Botston,1047,1,60,0,FALSE,3661,TRUE,FALSE,Bot-ston,No-one tweets like Bot-ston | Bot by @mewo2,1
thematchbot,85,1,14,0,FALSE,24631,FALSE,FALSE,The Match,Get the latest fabricated scores! TaskåÊwill complete inåÊ90åÊmins. //åÊaåÊbotåÊbyåÊ@inky,1
brayanh27,23,1863,1,271,FALSE,374,FALSE,FALSE,brayanh27,Music & meltdowns,1
AppreciationBot,320,4,33,13,FALSE,5570,TRUE,FALSE,AppreciationBot,"I study works tweeted by @MuseumBot and give my opinion. I was taught by @mtrc, so blame him. With apologies to @dariuskazemi.",1
"""Naruto__bot""",27264,3516,383,5,FALSE,508835,FALSE,FALSE,"""_______""","""NARUTO__________BOT________________________________________________""",1
XOahoveck,16,1859,0,262,FALSE,336,FALSE,FALSE,Alec Russell,Harvard Business School professor who studies entrepreneurship,1
SoniaSlunaker,2,41,0,68,FALSE,119,TRUE,FALSE,Sonia Slunaker,RTsmay o may not be an edorsement,1
thegrugq_ebooks,4547,2,138,137,FALSE,59621,TRUE,FALSE,the grugq,Leveraging advanced Cloud Tech for Next-Gen Shitposting‰ã¢,1
KellyKasula,1,38,0,74,FALSE,89,TRUE,FALSE,Kelly Kasula,they made me smile as oon as  pressd play,1
plot_o_matic,31,0,6,0,FALSE,975,TRUE,FALSE,plot bot,"Outlines a three-act plot in emoji.  Make of it what you will, but I expect an Executive Producer credit. By @dullthud for #NaBoMaMo",1
"""IndyPokeAlertNE""",170,3,2,0,FALSE,22899,TRUE,FALSE,"""IndypokealertNE""","""Pokemon Go Alerts System for Noblesville/Fisher/Caramel Area Pokemon""",1
everysplain,23,0,14,0,FALSE,2584,TRUE,FALSE,splain everything,"there's a splainer 4 everything // [not technically EVERY word, limited to nouns] // by @thricedotted",1
PRAYSSURANDO,74,744,1,90,FALSE,14,TRUE,FALSE,free follow,,1
AZRERockStar,372,2105,14,1,FALSE,12,FALSE,FALSE,Jason Wagner,"I'm a transitioning Active Duty Military Officer and an active Arizona Real Estate Agent w/West USA Realty, specializing in Residential and Luxury Real Estate.",1
everyword,71727,34,778,0,FALSE,109163,TRUE,FALSE,everyword,Twittered every word in the English language. Task began in 2007 and completed in 2014. Buy the book! http://t.co/3OuWi3iCKy,1
uncle_nintendo,36,1,10,0,FALSE,1025,TRUE,FALSE,My Uncle,#botALLY. by @ckolderup.,1
ASplant_papers,13,3,4,0,FALSE,79,TRUE,FALSE,Loraine Lab,Papers on alternative splicing in plants.,1
quest_glitches,861,2,48,0,FALSE,6567,TRUE,FALSE,quest_glitches,bit rot dreamscapes from sierra's archives. crafted programmatically with digital love by @adammathes,1
jalpmiam,0,337,0,20,FALSE,37,TRUE,FALSE,jalpmiam,Attract them by the way you live,1
botlang,98,2,19,0,FALSE,3621,FALSE,FALSE,botlang,bot-generated conlang // by @dbaker_h,1
EldqAdamsi,8,674,0,144,FALSE,176,TRUE,FALSE,EldqAdamsi,The official Stephen Cannell Twitter page features news on mystery novels & mystery books.,1
cohesin_papers,300,1,12,1,FALSE,777,FALSE,FALSE,cohesin_papers,"Pubmed RSS paper feed on cohesin and its 'friends': condensin, Smc5/6, Scc2 (NIPBL), Scc4 (Mau2) and MukBEF.",1
thenewharperlee,75,48,13,0,FALSE,2080,FALSE,FALSE,The New Harper Lee,"A list of hitherto-unpublished Harper Lee novels. Bot by @hugovk, inspired by https://t.co/5gF8HFq0NT",1
EffDonaldTrump,22,1,9,0,FALSE,3868,TRUE,FALSE,EffDonaldTrump,FUCK DONALD TRUMP,1
BabellingBorges,61,0,25,1,FALSE,148294,TRUE,FALSE,Jorge Borges,"Each book contains four hundred ten pages; each page, forty lines; each line, approximately eighty black letters.",1
oneiropoiesis,155,0,29,0,FALSE,9286,TRUE,FALSE,"Dreams, juxtaposed","Every few hours, a new Twitter dream. By @aparrish. URLs of source tweets available on request. User pic: http://t.co/eAXbi7fwF2",1
